"base_year_month","day_of_week","age_range","sex","use_count"
"201904","목요일","70대 이상","남성","9812"
"201904","목요일","70대 이상","여성","5473"
"201904","목요일","알수없음","알수없음","89763"
"201904","수요일","19세 이하","남성","3943"
"201904","수요일","19세 이하","여성","3471"
"201904","수요일","20대","남성","41522"
"201904","수요일","20대","여성","38983"
"201904","수요일","30대","남성","59347"
"201904","수요일","30대","여성","44896"
"201904","수요일","40대","남성","72756"
"201904","수요일","40대","여성","52371"
"201904","수요일","50대","남성","62464"
"201904","수요일","50대","여성","42473"
"201904","수요일","60대","남성","28985"
"201904","수요일","60대","여성","18655"
"201904","수요일","70대 이상","남성","9677"
"201904","수요일","70대 이상","여성","5429"
"201904","수요일","알수없음","알수없음","86188"
"201904","월요일","19세 이하","남성","2880"
"201904","월요일","19세 이하","여성","2310"
"201904","월요일","20대","남성","48468"
"201904","월요일","20대","여성","48161"
"201904","월요일","30대","남성","76435"
"201904","월요일","30대","여성","59243"
"201904","월요일","40대","남성","89026"
"201904","월요일","40대","여성","63353"
"201904","월요일","50대","남성","74352"
"201904","월요일","50대","여성","51979"
"201904","월요일","60대","남성","35150"
"201904","월요일","60대","여성","22802"
"201904","월요일","70대 이상","남성","11907"
"201904","월요일","70대 이상","여성","6284"
"201904","월요일","알수없음","알수없음","103393"
"201904","일요일","19세 이하","남성","2682"
"201904","일요일","19세 이하","여성","2209"
"201904","일요일","20대","남성","51356"
"201904","일요일","20대","여성","49495"
"201904","일요일","30대","남성","87676"
"201904","일요일","30대","여성","65502"
"201904","일요일","40대","남성","101804"
"201904","일요일","40대","여성","71574"
"201904","일요일","50대","남성","86350"
"201904","일요일","50대","여성","56033"
"201904","일요일","60대","남성","36958"
"201904","일요일","60대","여성","21754"
"201904","일요일","70대 이상","남성","10110"
"201904","일요일","70대 이상","여성","5365"
"201904","일요일","알수없음","알수없음","73345"
"201904","토요일","19세 이하","남성","2547"
"201904","토요일","19세 이하","여성","2088"
"201904","토요일","20대","남성","46434"
"201904","토요일","20대","여성","44331"
"201904","토요일","30대","남성","80481"
"201904","토요일","30대","여성","61368"
"201904","토요일","40대","남성","93832"
"201904","토요일","40대","여성","68197"
"201904","토요일","50대","남성","76308"
"201904","토요일","50대","여성","49930"
"201904","토요일","60대","남성","31660"
"201904","토요일","60대","여성","19097"
"201904","토요일","70대 이상","남성","9489"
"201904","토요일","70대 이상","여성","5001"
"201904","토요일","알수없음","알수없음","75921"
"201904","화요일","19세 이하","남성","3163"
"201904","화요일","19세 이하","여성","2592"
"201904","화요일","20대","남성","40136"
"201904","화요일","20대","여성","38155"
"201904","화요일","30대","남성","59247"
"201904","화요일","30대","여성","44015"
"201904","화요일","40대","남성","70325"
"201904","화요일","40대","여성","50264"
"201904","화요일","50대","남성","59309"
"201904","화요일","50대","여성","41872"
"201904","화요일","60대","남성","27813"
"201904","화요일","60대","여성","17935"
"201904","화요일","70대 이상","남성","9069"
"201904","화요일","70대 이상","여성","4964"
"201904","화요일","알수없음","알수없음","82099"
"201905","공휴일","19세 이하","남성","2962"
"201905","공휴일","19세 이하","여성","2357"
"201905","공휴일","20대","남성","44945"
"201905","공휴일","20대","여성","42733"
"201905","공휴일","30대","남성","74877"
"201905","공휴일","30대","여성","57712"
"201905","공휴일","40대","남성","91574"
"201905","공휴일","40대","여성","65344"
"201905","공휴일","50대","남성","71842"
"201905","공휴일","50대","여성","45955"
"201905","공휴일","60대","남성","30452"
"201905","공휴일","60대","여성","18607"
"201905","공휴일","70대 이상","남성","9192"
"201905","공휴일","70대 이상","여성","4869"
"201905","공휴일","알수없음","알수없음","67474"
"201905","금요일","19세 이하","남성","4243"
"201905","금요일","19세 이하","여성","3959"
"201905","금요일","20대","남성","46234"
"201905","금요일","20대","여성","41855"
"201905","금요일","30대","남성","71710"
"201905","금요일","30대","여성","54080"
"201905","금요일","40대","남성","87152"
"201905","금요일","40대","여성","59828"
"201905","금요일","50대","남성","69770"
"201905","금요일","50대","여성","44523"
"201905","금요일","60대","남성","30157"
"201905","금요일","60대","여성","18201"
"201905","금요일","70대 이상","남성","9578"
"201905","금요일","70대 이상","여성","5273"
"201905","금요일","알수없음","알수없음","95589"
"201905","목요일","19세 이하","남성","6286"
"201905","목요일","19세 이하","여성","5199"
"201905","목요일","20대","남성","53505"
"201905","목요일","20대","여성","48958"
"201905","목요일","30대","남성","79584"
"201905","목요일","30대","여성","59206"
"201905","목요일","40대","남성","97380"
"201905","목요일","40대","여성","68803"
"201905","목요일","50대","남성","78449"
"201905","목요일","50대","여성","52320"
"201905","목요일","60대","남성","35817"
"201905","목요일","60대","여성","22636"
"201905","목요일","70대 이상","남성","12105"
"201905","목요일","70대 이상","여성","6489"
"201905","목요일","알수없음","알수없음","114998"
"201905","수요일","19세 이하","남성","6039"
"201905","수요일","19세 이하","여성","4849"
"201905","수요일","20대","남성","45225"
"201905","수요일","20대","여성","40402"
"201905","수요일","30대","남성","63296"
"201905","수요일","30대","여성","48012"
"201905","수요일","40대","남성","77689"
"201905","수요일","40대","여성","56048"
"201905","수요일","50대","남성","63727"
"201905","수요일","50대","여성","42994"
"201905","수요일","60대","남성","28910"
"201905","수요일","60대","여성","18916"
"201905","수요일","70대 이상","남성","9658"
"201905","수요일","70대 이상","여성","5452"
"201905","수요일","알수없음","알수없음","91477"
"201905","월요일","19세 이하","남성","2528"
"201905","월요일","19세 이하","여성","1841"
"201905","월요일","20대","남성","34575"
"201905","월요일","20대","여성","31657"
"201905","월요일","30대","남성","51535"
"201905","월요일","30대","여성","38560"
"201905","월요일","40대","남성","58583"
"201905","월요일","40대","여성","40507"
"201905","월요일","50대","남성","47055"
"201905","월요일","50대","여성","32148"
"201905","월요일","60대","남성","21764"
"201905","월요일","60대","여성","13388"
"201905","월요일","70대 이상","남성","6715"
"201905","월요일","70대 이상","여성","3751"
"201905","월요일","알수없음","알수없음","62952"
"201905","일요일","19세 이하","남성","1158"
"201905","일요일","19세 이하","여성","930"
"201905","일요일","20대","남성","22740"
"201905","일요일","20대","여성","21779"
"201905","일요일","30대","남성","37893"
"201905","일요일","30대","여성","28525"
"201905","일요일","40대","남성","43241"
"201905","일요일","40대","여성","30423"
"201905","일요일","50대","남성","36132"
"201905","일요일","50대","여성","23202"
"201905","일요일","60대","남성","14883"
"201905","일요일","60대","여성","8757"
"201905","일요일","70대 이상","남성","4232"
"201905","일요일","70대 이상","여성","2404"
"201905","일요일","알수없음","알수없음","31106"
"201905","토요일","19세 이하","남성","2463"
"201905","토요일","19세 이하","여성","2120"
"201905","토요일","20대","남성","47919"
"201905","토요일","20대","여성","45130"
"201905","토요일","30대","남성","79143"
"201905","토요일","30대","여성","60392"
"201905","토요일","40대","남성","94628"
"201905","토요일","40대","여성","67733"
"201905","토요일","50대","남성","75502"
"201905","토요일","50대","여성","47485"
"201905","토요일","60대","남성","30662"
"201905","토요일","60대","여성","18077"
"201905","토요일","70대 이상","남성","9120"
"201905","토요일","70대 이상","여성","5048"
"201905","토요일","알수없음","알수없음","75267"
"201905","화요일","19세 이하","남성","5201"
"201905","화요일","19세 이하","여성","3811"
"201905","화요일","20대","남성","54616"
"201905","화요일","20대","여성","51784"
"201905","화요일","30대","남성","80963"
"201905","화요일","30대","여성","62240"
"201905","화요일","40대","남성","96299"
"201905","화요일","40대","여성","69928"
"201905","화요일","50대","남성","78948"
"201905","화요일","50대","여성","53563"
"201905","화요일","60대","남성","36668"
"201905","화요일","60대","여성","23175"
"201905","화요일","70대 이상","남성","12687"
"201905","화요일","70대 이상","여성","6776"
"201905","화요일","알수없음","알수없음","112039"
"201906","공휴일","19세 이하","남성","488"
