"base_year_month","biz_name","sex","age_range","user_count"
"201910","부페","남성","50대","3782"
"201910","부페","남성","60대","1424"
"201910","부페","남성","70대 이상","747"
"201910","부페","여성","20대 이하","1549"
"201910","부페","여성","30대","2658"
"201910","부페","여성","40대","3580"
"201910","부페","여성","50대","2794"
"201910","부페","여성","60대","1405"
"201910","부페","여성","70대 이상","304"
"201910","분식","남성","20대 이하","50956"
"201910","분식","남성","30대","155174"
"201910","분식","남성","40대","159487"
"201910","분식","남성","50대","79378"
"201910","분식","남성","60대","24962"
"201910","분식","남성","70대 이상","5145"
"201910","분식","여성","20대 이하","83679"
"201910","분식","여성","30대","147101"
"201910","분식","여성","40대","145292"
"201910","분식","여성","50대","77514"
"201910","분식","여성","60대","22238"
"201910","분식","여성","70대 이상","4100"
"201910","양식","남성","20대 이하","17096"
"201910","양식","남성","30대","48731"
"201910","양식","남성","40대","48962"
"201910","양식","남성","50대","22005"
"201910","양식","남성","60대","6310"
"201910","양식","남성","70대 이상","1383"
"201910","양식","여성","20대 이하","26990"
"201910","양식","여성","30대","47886"
"201910","양식","여성","40대","45871"
"201910","양식","여성","50대","24467"
"201910","양식","여성","60대","6056"
"201910","양식","여성","70대 이상","974"
"201910","유흥주점","남성","20대 이하","9602"
"201910","유흥주점","남성","30대","23433"
"201910","유흥주점","남성","40대","38715"
"201910","유흥주점","남성","50대","28635"
"201910","유흥주점","남성","60대","8652"
"201910","유흥주점","남성","70대 이상","926"
"201910","유흥주점","여성","20대 이하","9796"
"201910","유흥주점","여성","30대","12570"
"201910","유흥주점","여성","40대","13489"
"201910","유흥주점","여성","50대","10704"
"201910","유흥주점","여성","60대","3783"
"201910","유흥주점","여성","70대 이상","716"
"201910","일식/수산물","남성","20대 이하","31332"
"201910","일식/수산물","남성","30대","100351"
"201910","일식/수산물","남성","40대","110678"
"201910","일식/수산물","남성","50대","75655"
"201910","일식/수산물","남성","60대","32385"
"201910","일식/수산물","남성","70대 이상","6578"
"201910","일식/수산물","여성","20대 이하","43927"
"201910","일식/수산물","여성","30대","77554"
"201910","일식/수산물","여성","40대","79019"
"201910","일식/수산물","여성","50대","61233"
"201910","일식/수산물","여성","60대","24305"
"201910","일식/수산물","여성","70대 이상","4849"
"201910","제과/제빵/떡/케익","남성","20대 이하","25787"
"201910","제과/제빵/떡/케익","남성","30대","94457"
"201910","제과/제빵/떡/케익","남성","40대","117605"
"201910","제과/제빵/떡/케익","남성","50대","61757"
"201910","제과/제빵/떡/케익","남성","60대","22211"
"201910","제과/제빵/떡/케익","남성","70대 이상","5122"
"201910","제과/제빵/떡/케익","여성","20대 이하","61753"
"201910","제과/제빵/떡/케익","여성","30대","131335"
"201910","제과/제빵/떡/케익","여성","40대","155794"
"201910","제과/제빵/떡/케익","여성","50대","87023"
"201910","제과/제빵/떡/케익","여성","60대","29476"
"201910","제과/제빵/떡/케익","여성","70대 이상","5317"
"201910","중식","남성","20대 이하","15854"
"201910","중식","남성","30대","53473"
"201910","중식","남성","40대","74325"
"201910","중식","남성","50대","43630"
"201910","중식","남성","60대","14231"
"201910","중식","남성","70대 이상","3966"
"201910","중식","여성","20대 이하","15791"
"201910","중식","여성","30대","33997"
"201910","중식","여성","40대","44348"
"201910","중식","여성","50대","27605"
"201910","중식","여성","60대","8498"
"201910","중식","여성","70대 이상","1995"
"201910","커피/음료","남성","20대 이하","99850"
"201910","커피/음료","남성","30대","250168"
"201910","커피/음료","남성","40대","222322"
"201910","커피/음료","남성","50대","108728"
"201910","커피/음료","남성","60대","32201"
"201910","커피/음료","남성","70대 이상","6538"
"201910","커피/음료","여성","20대 이하","193219"
"201910","커피/음료","여성","30대","296279"
"201910","커피/음료","여성","40대","263900"
"201910","커피/음료","여성","50대","140521"
"201910","커피/음료","여성","60대","34116"
"201910","커피/음료","여성","70대 이상","5874"
"201910","패스트푸드","남성","20대 이하","51571"
"201910","패스트푸드","남성","30대","114902"
"201910","패스트푸드","남성","40대","113821"
"201910","패스트푸드","남성","50대","47756"
"201910","패스트푸드","남성","60대","11646"
"201910","패스트푸드","남성","70대 이상","2138"
"201910","패스트푸드","여성","20대 이하","55687"
"201910","패스트푸드","여성","30대","94410"
"201910","패스트푸드","여성","40대","113520"
"201910","패스트푸드","여성","50대","51696"
"201910","패스트푸드","여성","60대","10651"
"201910","패스트푸드","여성","70대 이상","2125"
"201910","한식","남성","20대 이하","123417"
"201910","한식","남성","30대","403498"
"201910","한식","남성","40대","514802"
"201910","한식","남성","50대","352018"
"201910","한식","남성","60대","136240"
"201910","한식","남성","70대 이상","29560"
"201910","한식","여성","20대 이하","163855"
"201910","한식","여성","30대","299681"
"201910","한식","여성","40대","334152"
"201910","한식","여성","50대","237171"
"201910","한식","여성","60대","85688"
"201910","한식","여성","70대 이상","16558"
"201911","간이주점","남성","20대 이하","31832"
"201911","간이주점","남성","30대","51101"
"201911","간이주점","남성","40대","54948"
"201911","간이주점","남성","50대","31842"
"201911","간이주점","남성","60대","8490"
"201911","간이주점","남성","70대 이상","1076"
"201911","간이주점","여성","20대 이하","29536"
"201911","간이주점","여성","30대","28077"
"201911","간이주점","여성","40대","26606"
"201911","간이주점","여성","50대","17255"
"201911","간이주점","여성","60대","4793"
"201911","간이주점","여성","70대 이상","688"
"201911","고기요리","남성","20대 이하","24837"
"201911","고기요리","남성","30대","70090"
"201911","고기요리","남성","40대","89674"
"201911","고기요리","남성","50대","60639"
"201911","고기요리","남성","60대","20918"
"201911","고기요리","남성","70대 이상","4842"
"201911","고기요리","여성","20대 이하","28841"
"201911","고기요리","여성","30대","47133"
"201911","고기요리","여성","40대","55991"
"201911","고기요리","여성","50대","38709"
"201911","고기요리","여성","60대","13471"
"201911","고기요리","여성","70대 이상","2254"
"201911","닭/오리요리","남성","20대 이하","29271"
"201911","닭/오리요리","남성","30대","74161"
"201911","닭/오리요리","남성","40대","93519"
"201911","닭/오리요리","남성","50대","45383"
"201911","닭/오리요리","남성","60대","10420"
"201911","닭/오리요리","남성","70대 이상","1704"
"201911","닭/오리요리","여성","20대 이하","29658"
"201911","닭/오리요리","여성","30대","52171"
"201911","닭/오리요리","여성","40대","75859"
"201911","닭/오리요리","여성","50대","41033"
"201911","닭/오리요리","여성","60대","9190"
"201911","닭/오리요리","여성","70대 이상","1845"
"201911","별식/퓨전요리","남성","20대 이하","4327"
"201911","별식/퓨전요리","남성","30대","18097"
"201911","별식/퓨전요리","남성","40대","24752"
"201911","별식/퓨전요리","남성","50대","16983"
"201911","별식/퓨전요리","남성","60대","5515"
"201911","별식/퓨전요리","남성","70대 이상","1396"
"201911","별식/퓨전요리","여성","20대 이하","5318"
"201911","별식/퓨전요리","여성","30대","14794"
"201911","별식/퓨전요리","여성","40대","21353"
"201911","별식/퓨전요리","여성","50대","13123"
"201911","별식/퓨전요리","여성","60대","4534"
"201911","별식/퓨전요리","여성","70대 이상","781"
"201911","부페","남성","20대 이하","1109"
"201911","부페","남성","30대","3739"
"201911","부페","남성","40대","4740"
"201911","부페","남성","50대","3311"
"201911","부페","남성","60대","1978"
"201911","부페","남성","70대 이상","1177"
"201911","부페","여성","20대 이하","1167"
"201911","부페","여성","30대","2348"
"201911","부페","여성","40대","3370"
"201911","부페","여성","50대","2705"
"201911","부페","여성","60대","1596"
"201911","부페","여성","70대 이상","298"
"201911","분식","남성","20대 이하","49689"
"201911","분식","남성","30대","136893"
"201911","분식","남성","40대","142687"
"201911","분식","남성","50대","76102"
"201911","분식","남성","60대","22953"
"201911","분식","남성","70대 이상","5528"
"201911","분식","여성","20대 이하","79684"
"201911","분식","여성","30대","124046"
"201911","분식","여성","40대","134564"
"201911","분식","여성","50대","72945"
"201911","분식","여성","60대","18853"
"201911","분식","여성","70대 이상","3948"
"201911","양식","남성","20대 이하","16495"
"201911","양식","남성","30대","43115"
"201911","양식","남성","40대","42801"
"201911","양식","남성","50대","20637"
"201911","양식","남성","60대","5344"
"201911","양식","남성","70대 이상","983"
"201911","양식","여성","20대 이하","24801"
"201911","양식","여성","30대","43108"
"201911","양식","여성","40대","42950"
"201911","양식","여성","50대","23001"
"201911","양식","여성","60대","5197"
"201911","양식","여성","70대 이상","1040"
"201911","유흥주점","남성","20대 이하","10801"
"201911","유흥주점","남성","30대","22356"
"201911","유흥주점","남성","40대","38511"
"201911","유흥주점","남성","50대","29794"
"201911","유흥주점","남성","60대","8825"
"201911","유흥주점","남성","70대 이상","918"
"201911","유흥주점","여성","20대 이하","9742"
"201911","유흥주점","여성","30대","12637"
"201911","유흥주점","여성","40대","13042"
"201911","유흥주점","여성","50대","9643"
"201911","유흥주점","여성","60대","3133"
